"Dwellings Location on Census Night","2123113","Group household",8
"Dwellings Location on Census Night","2123113","Visitors only",0
"Dwellings Location on Census Night","2123113","Other non-classifiable",9
"Dwellings Location on Census Night","2123113","Not applicable",21
"Dwellings Location on Census Night","2123114","One family household with only family members present",66
"Dwellings Location on Census Night","2123114","One family household with non-family members present",0
"Dwellings Location on Census Night","2123114","Two family household",0
"Dwellings Location on Census Night","2123114","Three or more family household",0
"Dwellings Location on Census Night","2123114","Lone person household",19
"Dwellings Location on Census Night","2123114","Group household",3
"Dwellings Location on Census Night","2123114","Visitors only",0
"Dwellings Location on Census Night","2123114","Other non-classifiable",0
"Dwellings Location on Census Night","2123114","Not applicable",6
"Dwellings Location on Census Night","2123115","One family household with only family members present",95
"Dwellings Location on Census Night","2123115","One family household with non-family members present",0
"Dwellings Location on Census Night","2123115","Two family household",0
"Dwellings Location on Census Night","2123115","Three or more family household",0
"Dwellings Location on Census Night","2123115","Lone person household",18
"Dwellings Location on Census Night","2123115","Group household",6
"Dwellings Location on Census Night","2123115","Visitors only",0
"Dwellings Location on Census Night","2123115","Other non-classifiable",6
"Dwellings Location on Census Night","2123115","Not applicable",10
"Dwellings Location on Census Night","2123116","One family household with only family members present",100
"Dwellings Location on Census Night","2123116","One family household with non-family members present",0
"Dwellings Location on Census Night","2123116","Two family household",0
"Dwellings Location on Census Night","2123116","Three or more family household",0
"Dwellings Location on Census Night","2123116","Lone person household",17
"Dwellings Location on Census Night","2123116","Group household",0
"Dwellings Location on Census Night","2123116","Visitors only",0
"Dwellings Location on Census Night","2123116","Other non-classifiable",4
"Dwellings Location on Census Night","2123116","Not applicable",9
"Dwellings Location on Census Night","2123117","One family household with only family members present",130
"Dwellings Location on Census Night","2123117","One family household with non-family members present",5
"Dwellings Location on Census Night","2123117","Two family household",3
"Dwellings Location on Census Night","2123117","Three or more family household",0
"Dwellings Location on Census Night","2123117","Lone person household",28
"Dwellings Location on Census Night","2123117","Group household",5
"Dwellings Location on Census Night","2123117","Visitors only",0
"Dwellings Location on Census Night","2123117","Other non-classifiable",8
"Dwellings Location on Census Night","2123117","Not applicable",8
"Dwellings Location on Census Night","2123118","One family household with only family members present",89
"Dwellings Location on Census Night","2123118","One family household with non-family members present",0
"Dwellings Location on Census Night","2123118","Two family household",0
"Dwellings Location on Census Night","2123118","Three or more family household",0
"Dwellings Location on Census Night","2123118","Lone person household",13
"Dwellings Location on Census Night","2123118","Group household",0
"Dwellings Location on Census Night","2123118","Visitors only",0
"Dwellings Location on Census Night","2123118","Other non-classifiable",0
"Dwellings Location on Census Night","2123118","Not applicable",7
"Dwellings Location on Census Night","2123119","One family household with only family members present",85
